dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1674291600,2023-01-21 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.61,10000,28.87,29.79,38.84,41.22,1016,,,64,20.8,310,0,,,,,100,804,Clouds,overcast clouds,04n
1674295200,2023-01-21 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.34,10000,27.12,29.35,36.97,39.96,1016,,,62,16.11,330,0,,,,,100,804,Clouds,overcast clouds,04n
1674298800,2023-01-21 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.03,10000,27.19,28.63,36.84,39.96,1017,,,63,17.22,320,0,,,,,100,804,Clouds,overcast clouds,04n
1674302400,2023-01-21 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.99,10000,27.18,29.59,36.84,39.22,1018,,,63,14,309,14,,,,,100,804,Clouds,overcast clouds,04n
1674306000,2023-01-21 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.99,10000,27.5,28.92,36.84,39.22,1019,,,64,16.11,310,0,,,,,100,804,Clouds,overcast clouds,04d
1674309600,2023-01-21 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.99,10000,27.84,28.92,36.84,39.96,1020,,,65,16.11,340,0,,,,,100,804,Clouds,overcast clouds,04d
1674313200,2023-01-21 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.8,10000,27.86,29.64,36.95,40.21,1021,,,63,17.22,320,0,,,,,100,804,Clouds,overcast clouds,04d
1674316800,2023-01-21 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.67,10000,27.88,32.16,38.84,41.22,1022,,,61,12.75,350,0,,,,,100,804,Clouds,overcast clouds,04d
1674320400,2023-01-21 17:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,40.17,10000,27.59,32.79,38.84,41.97,1021,,,59,12.75,340,0,,,,,100,804,Clouds,overcast clouds,04d
1674324000,2023-01-21 18:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,40.23,10000,27.63,33.35,38.95,41.97,1021,,,59,11.41,360,0,,,,,100,804,Clouds,overcast clouds,04d
1674327600,2023-01-21 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,40.44,10000,27.81,33.13,38.95,41.97,1021,,,59,12.75,340,0,,,,,100,804,Clouds,overcast clouds,04d
1674331200,2023-01-21 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.43,10000,27.34,32.81,38.84,41.22,1021,,,60,10.29,330,0,,,,,100,804,Clouds,overcast clouds,04d
1674334800,2023-01-21 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.27,10000,27.19,32.16,37.94,41.22,1022,,,60,11.41,310,0,,,,,100,804,Clouds,overcast clouds,04d
1674338400,2023-01-21 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.64,10000,27.03,32.34,37.74,40.21,1022,,,61,9.17,320,0,,,,,100,804,Clouds,overcast clouds,04n
1674342000,2023-01-21 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.96,10000,26.46,31.5,36.84,40.21,1023,,,61,9.17,280,0,,,,,100,804,Clouds,overcast clouds,04n
1674345600,2023-01-22 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.19,10000,26.65,31.28,36.84,39.96,1023,,,61,10.29,300,0,,,,,100,804,Clouds,overcast clouds,04n
1674349200,2023-01-22 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.85,10000,26.71,31.37,35.96,39.96,1024,,,62,9.17,320,0,,,,,100,804,Clouds,overcast clouds,04n
1674352800,2023-01-22 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.13,10000,26.1,31.71,35.85,39.22,1024,,,62,6.93,300,0,,,,,100,804,Clouds,overcast clouds,04n
1674356400,2023-01-22 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.33,10000,26.6,32.58,35.85,38.97,1024,,,63,5.99,233,10,,,,,100,804,Clouds,overcast clouds,04n
1674360000,2023-01-22 04:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.04,10000,26.37,31.6,35.85,38.97,1024,,,63,6.93,10,0,,,,,100,804,Clouds,overcast clouds,04n
1674363600,2023-01-22 05:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.64,10000,26.37,30.47,35.85,38.97,1023,,,64,8.05,280,0,,,,,100,804,Clouds,overcast clouds,04n
1674367200,2023-01-22 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.08,10000,26.73,32.41,35.85,38.97,1024,,,64,5.82,210,0,,,,,100,804,Clouds,overcast clouds,04n
1674370800,2023-01-22 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.82,10000,26.85,32.11,34.97,38.97,1023,,,65,5.82,0,0,,,,,100,804,Clouds,overcast clouds,04n
1674374400,2023-01-22 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.81,10000,26.83,30.06,34.97,38.97,1024,,,65,9.22,250,,,,,,100,804,Clouds,overcast clouds,04n
1674378000,2023-01-22 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.64,10000,26.37,30.47,34.84,38.97,1023,,,64,8.05,220,0,,,,,100,804,Clouds,overcast clouds,04n
1674381600,2023-01-22 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.73,10000,26.44,31.24,34.97,38.95,1023,,,64,6.93,230,0,,,,,100,804,Clouds,overcast clouds,04n
1674385200,2023-01-22 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.13,10000,26.78,30.49,35.85,38.97,1023,,,64,9.17,200,0,,,,,100,804,Clouds,overcast clouds,04n
1674388800,2023-01-22 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.26,10000,26.89,31.87,35.85,38.97,1023,,,64,6.93,210,0,,,,,100,804,Clouds,overcast clouds,04n
1674392400,2023-01-22 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.26,10000,27.21,30.11,35.85,38.97,1023,,,65,10.29,210,0,,,,,100,804,Clouds,overcast clouds,04d
1674396000,2023-01-22 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.25,10000,27.72,31.03,36.95,39.96,1022,,,64,11.01,155,15.99,,,,,100,804,Clouds,overcast clouds,04d
1674399600,2023-01-22 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.34,10000,27.27,33.76,37.94,40.95,1022,,,60,8.05,210,0,,,,,100,804,Clouds,overcast clouds,04d
1674403200,2023-01-22 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.94,10000,27.75,33.94,38.71,41.95,1021,,,60,9.17,200,0,,,,,40,802,Clouds,scattered clouds,03d
1674406800,2023-01-22 17:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,40.39,10000,28.13,33.06,38.89,42.96,1020,,,60,12.75,190,0,,,,,0,800,Clear,sky is clear,01d
1674410400,2023-01-22 18:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,40.96,10000,28.62,35.74,39.61,43.14,1019,,,60,8.05,180,0,,,,,0,800,Clear,sky is clear,01d
1674414000,2023-01-22 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,40.53,10000,29.3,35.2,38.95,42.22,1018,,,63,8.05,160,0,,,,,75,803,Clouds,broken clouds,04d
1674417600,2023-01-22 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,40.71,10000,30.47,35.46,39.54,42.22,1018,,,66,8.01,167,8.99,,,,,100,804,Clouds,overcast clouds,04d
1674421200,2023-01-22 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,40.71,10000,31.75,34.41,39.85,42.22,1017,,,70,10.29,170,0,,,,,100,804,Clouds,overcast clouds,04d
1674424800,2023-01-22 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,40.05,10000,33.44,34.07,37.85,41.95,1016,,,77,9.17,140,0,0.46,,,,100,500,Rain,light rain,10d
1674428400,2023-01-22 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.7,10000,34.97,34.2,37.85,40.95,1014,,,83,8.05,100,0,0.65,,,,100,500,Rain,light rain,10n
1674432000,2023-01-23 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.13,4023,35.01,34.84,37.15,40.21,1015,,,85,5.82,20,0,0.98,,,,100,500,Rain,light rain,10n
1674432000,2023-01-23 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.13,4023,35.01,34.84,37.15,40.21,1015,,,85,5.82,20,0,0.98,,,,100,701,Mist,mist,50n
1674435600,2023-01-23 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.79,3219,36.39,32.52,36.95,40.21,1014,,,91,9.17,20,0,3.49,,,,100,501,Rain,moderate rain,10n
1674435600,2023-01-23 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.79,3219,36.39,32.52,36.95,40.21,1014,,,91,9.17,20,0,3.49,,,,100,701,Mist,mist,50n
1674439200,2023-01-23 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.62,4828,36.5,30.83,37.74,39.97,1011,,,92,12.75,60,0,2.03,,,,100,501,Rain,moderate rain,10n
1674439200,2023-01-23 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.62,4828,36.5,30.83,37.74,39.97,1011,,,92,12.75,60,0,2.03,,,,100,701,Mist,mist,50n
1674442800,2023-01-23 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.62,4828,36.79,30.83,37.74,39.97,1010,,,93,12.75,30,0,0.96,5.6,,,100,500,Rain,light rain,10n
1674442800,2023-01-23 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.62,4828,36.79,30.83,37.74,39.97,1010,,,93,12.75,30,0,0.96,5.6,,,100,701,Mist,mist,50n
1674446400,2023-01-23 04:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.46,4023,36.63,31.14,36.95,40.21,1009,,,93,11.41,20,0,2.06,,,,100,501,Rain,moderate rain,10n
1674446400,2023-01-23 04:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.46,4023,36.63,31.14,36.95,40.21,1009,,,93,11.41,20,0,2.06,,,,100,701,Mist,mist,50n
1674450000,2023-01-23 05:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.26,4828,36.43,30.38,36.84,39.97,1006,,,93,12.75,10,0,3.08,,,,100,501,Rain,moderate rain,10n
1674450000,2023-01-23 05:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.26,4828,36.43,30.38,36.84,39.97,1006,,,93,12.75,10,0,3.08,,,,100,701,Mist,mist,50n
1674453600,2023-01-23 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.44,4023,36.88,29.84,36.84,40.21,1005,,,94,14.99,10,0,2.54,,,,100,501,Rain,moderate rain,10n
1674453600,2023-01-23 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.44,4023,36.88,29.84,36.84,40.21,1005,,,94,14.99,10,0,2.54,,,,100,701,Mist,mist,50n
1674457200,2023-01-23 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.3,6437,36.73,28.33,36.84,40.21,1003,,,94,19.69,360,0,1.02,,,,100,501,Rain,moderate rain,10n
1674457200,2023-01-23 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.3,6437,36.73,28.33,36.84,40.21,1003,,,94,19.69,360,0,1.02,,,,100,701,Mist,mist,50n
1674460800,2023-01-23 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.35,4023,36.79,29.73,36.84,40.21,1002,,,94,14.99,10,0,0.32,,,,100,500,Rain,light rain,10n
1674460800,2023-01-23 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.35,4023,36.79,29.73,36.84,40.21,1002,,,94,14.99,10,0,0.32,,,,100,701,Mist,mist,50n
1674464400,2023-01-23 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.52,8047,36.95,29.93,36.84,40.21,1001,,,94,14.99,360,0,0.38,2.52,,,100,701,Mist,mist,50n
1674464400,2023-01-23 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.52,8047,36.95,29.93,36.84,40.21,1001,,,94,14.99,360,0,0.38,2.52,,,100,500,Rain,light rain,10n
1674468000,2023-01-23 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.66,4828,37.09,30.88,37.74,39.97,1001,,,94,12.75,350,20.8,0.32,,,,100,701,Mist,mist,50n
1674468000,2023-01-23 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.66,4828,37.09,30.88,37.74,39.97,1001,,,94,12.75,350,20.8,0.32,,,,100,500,Rain,light rain,10n
1674471600,2023-01-23 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.57,10000,37,29.66,36.84,40.21,1000,,,94,16.11,360,0,0.29,,,,100,500,Rain,light rain,10n
1674471600,2023-01-23 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.57,10000,37,29.66,36.84,40.21,1000,,,94,16.11,360,0,0.29,,,,100,701,Mist,mist,50n
1674475200,2023-01-23 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.5,10000,36.37,31.66,36.84,40.21,1000,,,92,10.29,360,0,0.26,,,,100,500,Rain,light rain,10n
1674478800,2023-01-23 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.95,10000,36.55,30.85,36.95,40.21,1000,,,91,13.87,340,0,0.25,,,,100,500,Rain,light rain,10d
1674482400,2023-01-23 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.34,10000,36.95,32.7,37.96,40.96,1001,,,91,10.29,350,0,0.26,,,,100,500,Rain,light rain,10d
1674486000,2023-01-23 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.84,2414,36.99,31.62,36.95,40.21,1001,,,93,11.41,320,0,0.5,,,,100,500,Rain,light rain,10d
1674486000,2023-01-23 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.84,2414,36.99,31.62,36.95,40.21,1001,,,93,11.41,320,0,0.5,,,,100,701,Mist,mist,50d
1674489600,2023-01-23 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.96,4828,36.12,29.98,36.84,39.94,1001,,,93,12.75,330,0,0.98,,,,100,500,Rain,light rain,10d
1674489600,2023-01-23 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.96,4828,36.12,29.98,36.84,39.94,1001,,,93,12.75,330,0,0.98,,,,100,701,Mist,mist,50d
1674493200,2023-01-23 17:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.19,10000,36.09,29.17,36.84,40.21,1001,,,92,16.11,300,0,0.7,,,,100,500,Rain,light rain,10d
1674496800,2023-01-23 18:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.85,8047,35.46,27.46,35.85,39.94,1001,,,91,20.8,310,0,0.42,,,,100,500,Rain,light rain,10d
1674496800,2023-01-23 18:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.85,8047,35.46,27.46,35.85,39.94,1001,,,91,20.8,310,0,0.42,,,,100,701,Mist,mist,50d
1674500400,2023-01-23 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.52,10000,34.41,25.99,35.85,38.21,1002,,,92,19.69,310,0,1.13,,,,100,501,Rain,moderate rain,10d
1674504000,2023-01-23 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.72,10000,34.5,27.03,36.95,39.25,1004,,,88,21.92,310,0,0.64,,,,100,500,Rain,light rain,10d
1674507600,2023-01-23 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.05,10000,34.23,27.45,36.95,39.25,1005,,,86,21.92,310,0,0.45,1.79,,,100,500,Rain,light rain,10d
1674511200,2023-01-23 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.97,10000,33.33,28.67,37.74,40.51,1006,,,80,21.92,320,0,0.18,,,,100,500,Rain,light rain,10d
1674514800,2023-01-23 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.48,10000,30.76,26.82,37.74,40.21,1008,,,73,27.74,300,34.45,,,,,100,804,Clouds,overcast clouds,04n
1674518400,2023-01-24 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.26,10000,28.81,26.15,36.84,39.22,1010,,,70,23.04,320,0,,,,,100,804,Clouds,overcast clouds,04n
1674522000,2023-01-24 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.7,10000,28.33,25.41,35.85,38.21,1011,,,70,23.04,310,31.09,,,,,100,804,Clouds,overcast clouds,04n
1674525600,2023-01-24 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.05,10000,28.09,24.04,34.84,37.96,1012,,,71,25.28,310,35.79,,,,,100,804,Clouds,overcast clouds,04n
1674529200,2023-01-24 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.23,10000,27.32,24.53,34.84,37.96,1014,,,68,24.16,320,0,,,,,100,804,Clouds,overcast clouds,04n
1674532800,2023-01-24 04:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.05,10000,27.16,25.75,34.95,37.96,1015,,,68,18.34,320,25.28,,,,,100,804,Clouds,overcast clouds,04n
1674536400,2023-01-24 05:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,35.78,10000,25.65,24.19,34.84,37.22,1015,,,64,23.04,320,0,,,,,100,804,Clouds,overcast clouds,04n
1674540000,2023-01-24 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,35.65,10000,25.2,25.23,33.85,37.45,1016,,,63,18.34,310,0,,,,,75,803,Clouds,broken clouds,04n
1674543600,2023-01-24 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,35.91,10000,25.75,26.6,33.96,37.27,1016,,,64,14.99,280,0,,,,,100,804,Clouds,overcast clouds,04n
1674547200,2023-01-24 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.41,10000,26.17,27.63,34.84,37.96,1017,,,64,13.87,270,0,,,,,100,804,Clouds,overcast clouds,04n
1674550800,2023-01-24 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.14,10000,25.95,27.7,34.84,37.96,1017,,,64,12.75,280,0,,,,,100,804,Clouds,overcast clouds,04n
1674554400,2023-01-24 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.82,10000,26.85,28.15,35.94,37.96,1017,,,65,13.87,270,0,,,,,75,803,Clouds,broken clouds,04n
1674558000,2023-01-24 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.73,10000,27.43,28.45,35.94,37.96,1018,,,67,12.75,260,21.92,,,,,100,804,Clouds,overcast clouds,04n
1674561600,2023-01-24 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.5,10000,27.23,27.36,34.84,38.16,1018,,,67,14.99,260,0,,,,,100,804,Clouds,overcast clouds,04n
1674565200,2023-01-24 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.5,10000,26.91,27,34.84,38.16,1019,,,66,16.11,250,24.16,,,,,20,801,Clouds,few clouds,02d
1674568800,2023-01-24 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.27,10000,27.23,28.35,35.85,38.97,1020,,,65,14.99,260,20.8,,,,,0,800,Clear,sky is clear,01d
1674572400,2023-01-24 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.16,10000,26.74,29.39,36.95,40.21,1020,,,59,20,279,24,,,,,0,800,Clear,sky is clear,01d
1674576000,2023-01-24 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,41.13,10000,26.87,32.95,39.97,43.14,1020,,,55,16.11,280,0,,,,,0,800,Clear,sky is clear,01d
1674579600,2023-01-24 17:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,43.97,10000,27.61,36.34,41.95,45.95,1019,,,51,17.22,290,0,,,,,0,800,Clear,sky is clear,01d
1674583200,2023-01-24 18:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,45.32,10000,28.29,36.64,43.75,47.21,1019,,,50,24.16,290,0,,,,,20,801,Clouds,few clouds,02d
1674586800,2023-01-24 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,45.84,10000,29.14,37.98,44.85,46.99,1020,,,51,20.8,310,0,,,,,0,800,Clear,sky is clear,01d
1674590400,2023-01-24 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,44.94,10000,28.4,36.57,43.95,47.21,1020,,,51,21.92,310,31.09,,,,,40,802,Clouds,scattered clouds,03d
1674594000,2023-01-24 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,42.71,10000,27.39,32.95,41.85,44.96,1021,,,53,25.28,300,0,,,,,20,801,Clouds,few clouds,02d
1674597600,2023-01-24 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,41.38,10000,26.69,32.36,39.85,43.21,1023,,,54,19.69,300,0,,,,,75,803,Clouds,broken clouds,04d
1674601200,2023-01-24 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,41,10000,27.16,31.87,39.85,42.96,1023,,,56,19.69,310,0,,,,,100,804,Clouds,overcast clouds,04n
1674604800,2023-01-25 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,40.73,10000,26.94,32.14,39.85,42.22,1024,,,56,17.22,310,0,,,,,100,804,Clouds,overcast clouds,04n
1674608400,2023-01-25 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,40.5,10000,26.35,32.14,38.84,41.97,1025,,,55,16.11,320,0,,,,,100,804,Clouds,overcast clouds,04n
1674612000,2023-01-25 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,40.03,10000,25.57,31.23,38.84,41.97,1025,,,54,17.22,310,0,,,,,100,804,Clouds,overcast clouds,04n
1674615600,2023-01-25 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.96,10000,25.92,31.14,38.84,41.22,1026,,,55,17.22,310,0,,,,,100,804,Clouds,overcast clouds,04n
1674619200,2023-01-25 04:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.47,10000,25.88,32.4,37.96,40.96,1026,,,56,11.41,330,0,,,,,75,803,Clouds,broken clouds,04n
1674622800,2023-01-25 05:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.88,10000,25.39,32.13,36.84,40.96,1025,,,56,10.29,310,0,,,,,0,800,Clear,sky is clear,01n
1674626400,2023-01-25 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.43,10000,25.39,32.07,35.85,39.96,1026,,,57,9.17,300,0,,,,,0,800,Clear,sky is clear,01n
1674630000,2023-01-25 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.8,10000,25.23,30.31,35.85,38.97,1026,,,58,11.41,300,0,,,,,0,800,Clear,sky is clear,01n
1674633600,2023-01-25 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.65,10000,25.12,32.34,34.84,38.97,1026,,,58,6.93,320,0,,,,,0,800,Clear,sky is clear,01n
1674637200,2023-01-25 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.5,10000,24.87,31.73,35.06,37.94,1026,,,60,5.82,10,0,,,,,0,800,Clear,sky is clear,01n
1674640800,2023-01-25 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.41,10000,24.08,32.52,34.14,37.94,1027,,,58,4.7,330,0,,,,,0,800,Clear,sky is clear,01n
1674644400,2023-01-25 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.46,10000,24.84,32.58,33.85,38.21,1027,,,60,4.7,320,0,,,,,0,800,Clear,sky is clear,01n
1674648000,2023-01-25 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.48,10000,24.13,31.69,34.84,38.16,1026,,,58,5.82,30,0,,,,,20,801,Clouds,few clouds,02n
1674651600,2023-01-25 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.72,10000,26.26,33.17,35.85,38.97,1026,,,61,5.82,0,0,,,,,0,800,Clear,sky is clear,01d
1674655200,2023-01-25 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.9,10000,26.74,33.39,36.84,39.07,1026,,,62,5.82,100,0,,,,,0,800,Clear,sky is clear,01d
1674658800,2023-01-25 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.98,10000,26.6,32.25,36.95,39.96,1026,,,59,10.29,100,0,,,,,0,800,Clear,sky is clear,01d
1674662400,2023-01-25 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.76,10000,27.61,32.77,38.84,40.95,1026,,,60,11.41,120,0,0.33,,,,0,500,Rain,light rain,10d
1674666000,2023-01-25 17:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.81,10000,29.7,31.96,38.84,40.98,1024,,,66,13.87,120,0,0.57,,,,75,500,Rain,light rain,10d
1674669600,2023-01-25 18:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.79,10000,30.65,32.81,38.84,41.97,1023,,,69,11.41,130,0,0.68,,,,100,500,Rain,light rain,10d
1674673200,2023-01-25 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.46,4023,32.97,26.29,34.84,37.99,1021,,,87,18.34,100,0,2.15,,,,100,701,Mist,mist,50d
1674673200,2023-01-25 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.46,4023,32.97,26.29,34.84,37.99,1021,,,87,18.34,100,0,2.15,,,,100,501,Rain,moderate rain,10d
1674676800,2023-01-25 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.08,6437,34.43,27.73,34.95,38.98,1019,,,90,16.11,100,0,1.49,,,,100,501,Rain,moderate rain,10d
1674676800,2023-01-25 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.08,6437,34.43,27.73,34.95,38.98,1019,,,90,16.11,100,0,1.49,,,,100,701,Mist,mist,50d
1674680400,2023-01-25 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.99,8047,35.6,29.64,36.95,39.96,1017,,,91,13.87,100,0,1.27,2.3,,,100,501,Rain,moderate rain,10d
1674680400,2023-01-25 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.99,8047,35.6,29.64,36.95,39.96,1017,,,91,13.87,100,0,1.27,2.3,,,100,701,Mist,mist,50d
1674684000,2023-01-25 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,40.62,10000,38.21,31.71,38.95,43,1014,,,91,18.34,100,25.28,0.86,,,,100,500,Rain,light rain,10d
1674687600,2023-01-25 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,43.52,10000,41.07,35.82,42.85,44.04,1012,,,91,17,141,21,0.28,,,,100,500,Rain,light rain,10n
1674691200,2023-01-26 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,45.03,3219,43.14,33.93,43.95,45.99,1010,,,93,40.26,120,0,3.23,,,,100,501,Rain,moderate rain,10n
