dt_iso,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,clouds_all,rain_1h,rain_3h,snow_1h,snow_3h,weather_desc_broken clouds,weather_desc_few clouds,weather_desc_fog,weather_desc_haze,weather_desc_heavy intensity rain,weather_desc_heavy snow,weather_desc_light rain,weather_desc_light snow,weather_desc_mist,weather_desc_moderate rain,weather_desc_overcast clouds,weather_desc_scattered clouds,weather_desc_sky is clear,weather_desc_snow,weather_desc_thunderstorm,weather_desc_thunderstorm with heavy rain,weather_desc_thunderstorm with light rain,weather_desc_thunderstorm with rain,weather_desc_very heavy rain
2022-07-16 15:00:00 +0000 UTC,80.13,77.99,82.85,1020,68,5.75,50,,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-16 16:00:00 +0000 UTC,81.52,76.95,84.15,1019,67,8.05,50,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-16 17:00:00 +0000 UTC,82.11,78.94,84.54,1019,65,6.91,50,,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-16 18:00:00 +0000 UTC,81.75,78.98,84.54,1018,65,9.22,160,,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-16 19:00:00 +0000 UTC,79.9,75.85,83.21,1018,76,5.99,221,11.01,75,7.37,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-16 20:00:00 +0000 UTC,78.08,76.84,80.94,1017,71,10.36,60,,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-16 21:00:00 +0000 UTC,80.28,76.84,83.98,1017,68,10.0,136,11.99,100,0.7,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-16 22:00:00 +0000 UTC,78.4,75.85,81.21,1017,75,10.0,160,11.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-16 23:00:00 +0000 UTC,77.72,75.54,79.99,1016,78,5.99,199,8.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-17 00:00:00 +0000 UTC,76.21,74.14,78.22,1017,79,8.99,148,14.0,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-07-17 01:00:00 +0000 UTC,75.06,73.15,77.22,1017,83,8.01,146,10.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-17 02:00:00 +0000 UTC,75.04,73.15,76.95,1017,84,8.01,128,11.01,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-17 03:00:00 +0000 UTC,74.86,73.15,76.21,1017,85,7.0,142,11.99,0,0.25,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-17 04:00:00 +0000 UTC,74.93,73.85,76.21,1017,85,5.99,172,7.0,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-07-17 05:00:00 +0000 UTC,74.88,73.74,76.21,1017,86,7.0,144,11.01,75,0.25,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-17 06:00:00 +0000 UTC,75.06,73.74,76.15,1017,85,8.01,226,10.0,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-07-17 07:00:00 +0000 UTC,74.28,72.84,76.15,1017,80,11.99,266,17.0,100,0.84,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-17 08:00:00 +0000 UTC,72.19,69.96,75.16,1017,79,5.99,232,11.01,40,0.44,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-17 09:00:00 +0000 UTC,71.65,69.85,73.17,1016,80,4.0,171,8.01,20,0.38,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-17 10:00:00 +0000 UTC,71.83,70.84,73.74,1016,80,1.99,360,7.0,75,0.25,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-17 11:00:00 +0000 UTC,73.09,71.85,74.95,1017,78,5.99,205,8.99,100,1.05,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2022-07-17 12:00:00 +0000 UTC,73.22,71.96,75.16,1017,80,3.44,240,,100,0.27,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-17 13:00:00 +0000 UTC,75.9,74.95,78.22,1017,76,4.61,280,,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-07-17 14:00:00 +0000 UTC,77.68,75.85,80.01,1017,74,5.75,290,,75,0.19,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-17 15:00:00 +0000 UTC,78.19,76.96,80.94,1017,73,6.91,240,,75,0.12,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-17 16:00:00 +0000 UTC,80.56,78.85,82.22,1017,69,4.61,240,,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-17 17:00:00 +0000 UTC,82.94,78.85,85.95,1016,64,5.99,189,10.0,20,0.13,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-17 18:00:00 +0000 UTC,84.6,81.84,85.98,1016,61,8.05,240,,20,0.15,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-17 19:00:00 +0000 UTC,83.64,80.85,86.22,1016,64,6.91,240,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-17 20:00:00 +0000 UTC,82.81,79.84,85.21,1016,64,4.0,198,4.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-17 21:00:00 +0000 UTC,81.41,78.94,82.94,1015,71,9.22,140,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-17 22:00:00 +0000 UTC,80.69,78.85,82.22,1016,72,10.0,155,14.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-17 23:00:00 +0000 UTC,80.2,77.99,81.95,1015,71,5.99,150,13.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-18 00:00:00 +0000 UTC,78.6,76.14,80.22,1016,74,5.99,146,7.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-18 01:00:00 +0000 UTC,78.62,76.95,79.95,1016,78,3.44,110,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-18 02:00:00 +0000 UTC,78.75,77.14,79.95,1016,78,5.01,141,8.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-18 03:00:00 +0000 UTC,79.21,77.14,79.99,1016,76,3.44,280,,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-18 04:00:00 +0000 UTC,79.02,77.95,79.99,1016,77,11.99,294,15.01,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-07-18 05:00:00 +0000 UTC,78.44,76.95,79.95,1016,78,8.99,307,10.0,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-07-18 06:00:00 +0000 UTC,77.72,75.96,79.16,1015,80,15.01,292,17.0,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-18 07:00:00 +0000 UTC,77.61,75.85,79.14,1015,80,3.0,152,7.0,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-18 08:00:00 +0000 UTC,77.02,74.84,79.14,1015,81,1.99,360,5.01,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-07-18 09:00:00 +0000 UTC,76.77,74.95,77.99,1015,82,1.99,189,3.0,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-07-18 10:00:00 +0000 UTC,76.51,74.95,77.99,1015,83,3.44,60,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-18 11:00:00 +0000 UTC,76.05,73.94,77.99,1015,84,11.99,360,21.99,100,3.98,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2022-07-18 11:00:00 +0000 UTC,76.05,73.94,77.99,1015,84,11.99,360,21.99,100,3.98,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2022-07-18 12:00:00 +0000 UTC,75.38,72.95,77.22,1015,85,5.75,30,,40,2.45,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2022-07-18 13:00:00 +0000 UTC,77.14,74.95,78.98,1015,89,5.01,104,7.0,100,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022-07-18 14:00:00 +0000 UTC,78.94,75.54,79.99,1014,86,4.61,240,,100,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022-07-18 15:00:00 +0000 UTC,80.8,77.14,82.96,1014,79,5.99,191,7.0,75,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022-07-18 16:00:00 +0000 UTC,80.71,78.15,82.98,1013,77,5.99,159,7.0,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-07-18 17:00:00 +0000 UTC,81.37,76.95,84.15,1012,75,11.01,140,15.99,75,3.68,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2022-07-18 18:00:00 +0000 UTC,84.36,79.99,86.22,1011,69,18.99,133,25.01,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-18 19:00:00 +0000 UTC,83.21,78.98,84.94,1009,76,15.01,151,18.99,75,0.25,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2022-07-18 19:00:00 +0000 UTC,83.21,78.98,84.94,1009,76,15.01,151,18.99,75,0.25,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-18 20:00:00 +0000 UTC,81.66,79.99,84.85,1010,78,10.36,40,,75,3.2,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2022-07-18 21:00:00 +0000 UTC,82.18,78.94,83.95,1010,79,7.0,278,10.0,100,0.51,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-18 22:00:00 +0000 UTC,81.14,78.94,82.98,1008,79,11.99,164,15.99,75,0.77,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022-07-18 22:00:00 +0000 UTC,81.14,78.94,82.98,1008,79,11.99,164,15.99,75,0.77,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-18 23:00:00 +0000 UTC,81.09,78.01,82.35,1008,80,10.0,216,20.0,75,0.56,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-19 00:00:00 +0000 UTC,79.81,76.98,81.21,1008,82,15.99,144,21.99,0,1.9,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2022-07-19 00:00:00 +0000 UTC,79.81,76.98,81.21,1008,82,15.99,144,21.99,0,1.9,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022-07-19 01:00:00 +0000 UTC,79.88,76.98,80.94,1008,80,9.22,250,,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-19 02:00:00 +0000 UTC,80.38,77.99,81.21,1008,76,14.0,233,21.0,75,0.26,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-19 03:00:00 +0000 UTC,79.12,77.34,81.16,1007,77,21.0,328,27.0,75,0.25,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-19 04:00:00 +0000 UTC,78.01,76.84,79.95,1008,81,10.36,270,,75,0.25,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-19 05:00:00 +0000 UTC,77.22,75.85,79.16,1008,82,11.99,325,15.99,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-19 06:00:00 +0000 UTC,76.14,75.15,78.17,1007,83,11.99,4,15.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-19 07:00:00 +0000 UTC,75.36,73.85,77.16,1008,82,11.99,293,17.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-19 08:00:00 +0000 UTC,74.79,73.74,76.21,1007,81,11.01,278,15.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-19 09:00:00 +0000 UTC,74.19,72.84,75.22,1008,82,9.22,260,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-19 10:00:00 +0000 UTC,73.56,72.84,75.22,1008,84,8.05,260,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-19 11:00:00 +0000 UTC,73.85,73.35,75.22,1008,83,10.0,276,14.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-19 12:00:00 +0000 UTC,75.51,73.74,78.22,1009,77,10.36,250,16.11,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-19 13:00:00 +0000 UTC,77.72,76.95,80.22,1009,72,11.01,278,14.0,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-19 14:00:00 +0000 UTC,81.27,78.94,83.21,1009,65,11.01,294,15.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-19 15:00:00 +0000 UTC,85.26,81.99,85.95,1009,56,9.22,260,17.27,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-19 16:00:00 +0000 UTC,87.08,83.95,88.95,1009,50,10.0,270,17.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-19 17:00:00 +0000 UTC,89.06,85.98,91.22,1008,44,9.22,250,17.27,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-19 18:00:00 +0000 UTC,90.18,86.99,92.21,1008,42,11.5,260,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-19 19:00:00 +0000 UTC,91.31,87.98,93.22,1008,42,8.05,260,,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-19 20:00:00 +0000 UTC,91.76,89.94,93.22,1007,43,11.5,270,23.02,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-19 21:00:00 +0000 UTC,92.19,89.94,93.22,1007,43,10.36,250,23.02,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-19 22:00:00 +0000 UTC,92.03,89.94,93.22,1007,44,8.99,292,11.01,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-19 23:00:00 +0000 UTC,90.48,88.14,92.21,1007,47,10.0,287,15.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-20 00:00:00 +0000 UTC,88.59,87.75,90.16,1007,50,11.01,273,18.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-20 01:00:00 +0000 UTC,87.06,85.14,89.17,1008,52,11.99,271,18.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-20 02:00:00 +0000 UTC,85.89,83.98,88.16,1008,54,11.99,268,15.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-07-20 03:00:00 +0000 UTC,84.56,83.14,86.95,1008,55,15.01,302,20.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
